x,y,f,df_dx,df_dy
-3.141592653589793,-0.19234240736264052,-1.2020632797828825e-16,-0.9815591569910653,-2.341018027685331e-17
-3.141592653589793,-6.411413578754699e-2,-1.2221306309555476e-16,-0.9979453927503363,-7.84633898200471e-18
-3.141592653589793,6.411413578754699e-2,-1.2221306309555476e-16,-0.9979453927503363,7.84633898200471e-18
-3.141592653589793,0.19234240736264052,-1.2020632797828825e-16,-0.9815591569910653,2.341018027685331e-17
-3.141592653589793,0.32057067893773405,-1.1622580827890157e-16,-0.9490557470106686,3.858962705876534e-17
-3.141592653589793,0.4487989505128276,-1.1033686402081121e-16,-0.9009688679024191,5.313543323124028e-17
-3.141592653589793,0.5770272220879211,-1.026361915059264e-16,-0.8380881048918407,6.680875705906659e-17
-3.141592653589793,0.7052554936630147,-9.325023556404493e-17,-0.7614459583691345,7.93850829430108e-17
-3.141592653589793,0.8334837652381082,-8.233311333224379e-17,-0.672300890261317,9.065790795974987e-17
-3.141592653589793,0.9617120368132017,-7.006408365574895e-17,-0.5721166601221699,1.0044213263416299e-16
-3.141592653589793,1.0899403083882957,-5.664460366265283e-17,-0.4625382902408352,1.0857710026759582e-16
-3.141592653589793,1.2181685799633897,-4.2295020843440535e-17,-0.3453650544213072,1.1492923491641066e-16
-3.141592653589793,1.3463968515384828,-2.7250954951288008e-17,-0.22252093395631445,1.1939423470528823e-16
-3.141592653589793,1.4746251231135767,-1.1759429132228545e-17,-9.602302590768144e-2,1.2189878446113675e-16
-3.141592653589793,1.6028533946886698,3.9251861880750374e-18,3.2051577571654985e-2,1.2240175954620718e-16
-3.141592653589793,1.731081666263763,1.9545350059688058e-17,0.15959989503337854,1.2089490112350823e-16
-3.141592653589793,1.859309937838857,3.4844579823681475e-17,0.2845275866310321,1.1740295176668117e-16
-3.141592653589793,1.9875382094139509,4.957166255030044e-17,0.40478334312239383,1.11983249187625e-16
-3.141592653589793,2.115766480989044,6.348477994832596e-17,0.5183925683105246,1.0472478475285211e-16
-3.141592653589793,2.243994752564138,7.635547901473155e-17,0.6234898018587335,9.574674224771029e-17
-3.141592653589793,2.372223024139231,8.797242322667629e-17,0.7183493500977272,8.519654088192267e-17
-3.141592653589793,2.500451295714324,9.814486268136795e-17,0.801413621867956,7.324741467023942e-17
-3.141592653589793,2.628679567289419,1.0670576620419285e-16,0.8713187041233894,6.009556793470473e-17
-3.141592653589793,2.756907838864512,1.1351456399598494e-16,0.9269167573460216,4.595695363511401e-17
-3.141592653589793,2.885136110439606,1.1845945578524248e-16,0.9672948630390295,3.106372742738319e-17
-3.141592653589793,3.013364382014699,1.2145924658549475e-16,0.991790013823246,1.5660435674097945e-17
-3.141592653589793,3.141592653589793,1.2246467991473532e-16,1.0,1.4997597826618576e-32
-3.0133643820146996,-3.141592653589793,0.12787716168450605,0.991790013823246,-1.566043567409789e-17
-3.0133643820146996,-3.0133643820146996,0.12682729195475373,0.9836474315195146,-1.6352568480485302e-2
-3.0133643820146996,-2.885136110439606,0.1236949215974341,0.9593533855846339,-3.243662823861218e-2
-3.0133643820146996,-2.7569078388645125,0.11853148404721528,0.9193067835812093,-4.7988079457820035e-2
-3.0133643820146996,-2.628679567289419,0.11142176280592096,0.8641651896069892,-6.275156773903255e-2
-3.0133643820146996,-2.500451295714325,0.10248249929977427,0.7948340271105583,-7.648467701283093e-2
-3.0133643820146996,-2.3722230241392315,9.186047598840694e-2,0.712451711863345,-8.896191000461161e-2
-3.0133643820146996,-2.243994752564138,7.97301062009299e-2,0.6183709592041262,-9.997839089360132e-2
-3.0133643820146996,-2.1157664809890444,6.629057027389136e-2,0.5141365724905637,-0.1093532293681699
-3.0133643820146996,-1.9875382094139507,5.1762545015657226e-2,0.40146007747077855,-0.11693249083974636
-3.0133643820146996,-1.8593099378388571,3.6384580199318825e-2,0.2821916190778864,-0.12259172404450734
-3.0133643820146996,-1.7310816662637638,2.040918158201365e-2,0.15828958210134397,-0.12623800452968867
-3.0133643820146996,-1.60285339468867,4.098664767374041e-3,3.178843456284876e-2,-0.12781146047053055
-3.0133643820146996,-1.4746251231135763,-1.227915200943215e-2,-9.523467819232972e-2,-0.12728625576398483
-3.0133643820146996,-1.3463968515384828,-2.8455345449718915e-2,-0.22069404016449473,-0.12467101425681297
-3.0133643820146996,-1.2181685799633892,-4.4164302904411784e-2,-0.3425296120985748,-0.12000867814226047
-3.0133643820146996,-1.0899403083882957,-5.914808372640227e-2,-0.4587408572717385,-0.11337580285043106
-3.0133643820146996,-0.9617120368132017,-7.316065464884232e-2,-0.5674195902510762,-0.10488130001024078
-3.0133643820146996,-0.8334837652381082,-8.597192964458379e-2,-0.6667813092456523,-9.466464912348241e-2
-3.0133643820146996,-0.7052554936630151,-9.737154793238344e-2,-0.7551944975765784,-8.289360731526199e-2
-3.0133643820146996,-0.5770272220879211,-0.10717232809511518,-0.8312074131357768,-6.976145476664236e-2
-3.0133643820146996,-0.4487989505128276,-0.11521334159346402,-0.8935719259512547,-5.5483821059414025e-2
-3.0133643820146996,-0.3205706789377345,-0.12136255520809293,-0.9412640124467421,-4.029514454432319e-2
-3.0133643820146996,-0.19234240736264052,-0.12551899902145391,-0.9735005698805024,-2.4444822869833863e-2
-3.0133643820146996,-6.411413578754699e-2,-0.12761442434104264,-0.9897522748707008,-8.19311787963552e-3
-3.0133643820146996,6.411413578754699e-2,-0.12761442434104264,-0.9897522748707008,8.19311787963552e-3
-3.0133643820146996,0.19234240736264052,-0.12551899902145391,-0.9735005698805024,2.4444822869833863e-2
-3.0133643820146996,0.32057067893773405,-0.12136255520809294,-0.9412640124467422,4.029514454432313e-2
-3.0133643820146996,0.4487989505128276,-0.11521334159346402,-0.8935719259512547,5.5483821059414025e-2
-3.0133643820146996,0.5770272220879211,-0.10717232809511518,-0.8312074131357768,6.976145476664236e-2
-3.0133643820146996,0.7052554936630147,-9.737154793238348e-2,-0.7551944975765787,8.289360731526195e-2
-3.0133643820146996,0.8334837652381082,-8.597192964458379e-2,-0.6667813092456523,9.466464912348241e-2
-3.0133643820146996,0.9617120368132017,-7.316065464884232e-2,-0.5674195902510762,0.10488130001024078
-3.0133643820146996,1.0899403083882957,-5.914808372640227e-2,-0.4587408572717385,0.11337580285043106
-3.0133643820146996,1.2181685799633897,-4.4164302904411736e-2,-0.3425296120985744,0.12000867814226049
-3.0133643820146996,1.3463968515384828,-2.8455345449718915e-2,-0.22069404016449473,0.12467101425681297
-3.0133643820146996,1.4746251231135767,-1.2279152009432094e-2,-9.52346781923293e-2,0.12728625576398483
-3.0133643820146996,1.6028533946886698,4.0986647673740126e-3,3.178843456284854e-2,0.12781146047053055
-3.0133643820146996,1.731081666263763,2.0409181582013543e-2,0.1582895821013431,0.1262380045296887
-3.0133643820146996,1.859309937838857,3.63845801993188e-2,0.2821916190778862,0.12259172404450734
-3.0133643820146996,1.9875382094139509,5.1762545015657246e-2,0.4014600774707787,0.11693249083974633
-3.0133643820146996,2.115766480989044,6.62905702738913e-2,0.5141365724905632,0.10935322936816992
-3.0133643820146996,2.243994752564138,7.97301062009299e-2,0.6183709592041262,9.997839089360132e-2
-3.0133643820146996,2.372223024139231,9.18604759884069e-2,0.7124517118633447,8.896191000461165e-2
-3.0133643820146996,2.500451295714324,0.1024824992997742,0.7948340271105577,7.648467701283103e-2
-3.0133643820146996,2.628679567289419,0.11142176280592096,0.8641651896069892,6.275156773903255e-2
-3.0133643820146996,2.756907838864512,0.11853148404721527,0.9193067835812092,4.798807945782009e-2
-3.0133643820146996,2.885136110439606,0.1236949215974341,0.9593533855846339,3.243662823861218e-2
-3.0133643820146996,3.013364382014699,0.12682729195475373,0.9836474315195146,1.635256848048536e-2
-3.0133643820146996,3.141592653589793,0.12787716168450605,0.991790013823246,1.566043567409789e-17
-2.885136110439606,-3.141592653589793,0.25365458390950735,0.9672948630390295,-3.106372742738319e-17
-2.885136110439606,-3.0133643820146996,0.25157208328194003,0.9593533855846339,-3.243662823861218e-2
-2.885136110439606,-2.885136110439606,0.24535877600196893,0.9356593520616947,-6.434064793830531e-2
-2.885136110439606,-2.7569078388645125,0.23511668440335493,0.8966018178456014,-9.518819597764469e-2
-2.885136110439606,-2.628679567289419,0.2210139833469895,0.8428221065683786,-0.12447275647065086
-2.885136110439606,-2.500451295714325,0.20328223879432777,0.7752032796023776,-0.15171347774364413
-2.885136110439606,-2.3722230241392315,0.1822126055007041,0.6948556362169571,-0.17646306790643215
-2.885136110439606,-2.243994752564138,0.15815104626229823,0.6030984824951752,-0.19831513937278142
-2.885136110439606,-2.1157664809890444,0.1314926512165871,0.50143846836438,-0.21691088173334755
-2.885136110439606,-1.9875382094139507,0.1026751504732101,0.39154484844605625,-0.23194495341267715
-2.885136110439606,-1.8593099378388571,7.217172659767081e-2,0.27522207294109,-0.2431704953694349
-2.885136110439606,-1.7310816662637638,4.04832449666929e-2,0.1543801586073562,-0.25040318451503774
-2.885136110439606,-1.60285339468867,8.1300295725815e-3,3.100332633735905e-2,-0.25352426029367336
-2.885136110439606,-1.4746251231135763,-2.4356680682344894e-2,-9.288257969396432e-2,-0.2524824747273434
-2.885136110439606,-1.3463968515384828,-5.644345491384391e-2,-0.2152433563345901,-0.24729493390624518
-2.885136110439606,-1.2181685799633892,-8.760342917612114e-2,-0.3340698430149257,-0.2380468171072439
-2.885136110439606,-1.0899403083882957,-0.11732495755325399,-0.44741091210881556,-0.22488997815250117
-2.885136110439606,-0.9617120368132017,-0.14512001337098604,-0.5534055063952212,-0.20804045197391333
-2.885136110439606,-0.8334837652381082,-0.17053220258122573,-0.6503131975663382,-0.18777490732550262
-2.885136110439606,-0.7052554936630151,-0.1931442577396988,-0.7365427640122942,-0.16442610389012477
-2.885136110439606,-0.5770272220879211,-0.2125848895258474,-0.8106783186359928,-0.1383774283746759
-2.885136110439606,-0.4487989505128276,-0.228534883303208,-0.8715025576801,-0.11005659931096544
-2.885136110439606,-0.3205706789377345,-0.2407323406149178,-0.9180167488210884,-7.992864392924795e-2
-2.885136110439606,-0.19234240736264052,-0.24897697954913547,-0.9494571303263778,-4.848826242395863e-2
-2.885136110439606,-6.411413578754699e-2,-0.25313342336249645,-0.9653074520008671,-1.6251704990198387e-2
-2.885136110439606,6.411413578754699e-2,-0.25313342336249645,-0.9653074520008671,1.6251704990198387e-2
-2.885136110439606,0.19234240736264052,-0.24897697954913547,-0.9494571303263778,4.848826242395863e-2
-2.885136110439606,0.32057067893773405,-0.24073234061491783,-0.9180167488210885,7.992864392924784e-2
-2.885136110439606,0.4487989505128276,-0.228534883303208,-0.8715025576801,0.11005659931096544
-2.885136110439606,0.5770272220879211,-0.2125848895258474,-0.8106783186359928,0.1383774283746759
-2.885136110439606,0.7052554936630147,-0.19314425773969887,-0.7365427640122945,0.1644261038901247
-2.885136110439606,0.8334837652381082,-0.17053220258122573,-0.6503131975663382,0.18777490732550262
-2.885136110439606,0.9617120368132017,-0.14512001337098604,-0.5534055063952212,0.20804045197391333
-2.885136110439606,1.0899403083882957,-0.11732495755325399,-0.44741091210881556,0.22488997815250117
-2.885136110439606,1.2181685799633897,-8.760342917612104e-2,-0.3340698430149253,0.23804681710724393
-2.885136110439606,1.3463968515384828,-5.644345491384391e-2,-0.2152433563345901,0.24729493390624518
-2.885136110439606,1.4746251231135767,-2.435668068234478e-2,-9.28825796939639e-2,0.2524824747273434
-2.885136110439606,1.6028533946886698,8.130029572581443e-3,3.1003326337358837e-2,0.25352426029367336
-2.885136110439606,1.731081666263763,4.048324496669268e-2,0.15438015860735538,0.2504031845150378
-2.885136110439606,1.859309937838857,7.217172659767075e-2,0.2752220729410898,0.2431704953694349
-2.885136110439606,1.9875382094139509,0.10267515047321014,0.3915448484460564,0.23194495341267712
-2.885136110439606,2.115766480989044,0.131492651216587,0.5014384683643797,0.2169108817333476
-2.885136110439606,2.243994752564138,0.15815104626229823,0.6030984824951752,0.19831513937278142
-2.885136110439606,2.372223024139231,0.182212605500704,0.6948556362169568,0.17646306790643224
-2.885136110439606,2.500451295714324,0.20328223879432764,0.775203279602377,0.15171347774364433
-2.885136110439606,2.628679567289419,0.2210139833469895,0.8428221065683786,0.12447275647065086
-2.885136110439606,2.756907838864512,0.2351166844033549,0.8966018178456013,9.51881959776448e-2
-2.885136110439606,2.885136110439606,0.24535877600196893,0.9356593520616947,6.434064793830531e-2
-2.885136110439606,3.013364382014699,0.25157208328194003,0.9593533855846339,3.243662823861229e-2
-2.885136110439606,3.141592653589793,0.25365458390950735,0.9672948630390295,3.106372742738319e-17
-2.7569078388645125,-3.141592653589793,0.37526700487937403,0.9269167573460217,-4.595695363511396e-17
-2.7569078388645125,-3.0133643820146996,0.37218606795672254,0.9193067835812093,-4.7988079457820035e-2
-2.7569078388645125,-2.885136110439606,0.3629938460878609,0.8966018178456014,-9.518819597764469e-2
-2.7569078388645125,-2.7569078388645125,0.3478412753017431,0.8591746750488638,-0.14082532495113614
-2.7569078388645125,-2.628679567289419,0.32697716039176183,0.8076399078409898,-0.18415010598225617
-2.7569078388645125,-2.500451295714325,0.30074408954791926,0.742843715674777,-0.22445114736425217
-2.7569078388645125,-2.3722230241392315,0.26957280906821907,0.6658500502342077,-0.26106670711181396
-2.7569078388645125,-2.243994752564138,0.23397515051636128,0.5779231453772108,-0.2933955587461784
-2.7569078388645125,-2.1157664809890444,0.19453562646161704,0.4805067584506679,-0.32090686341728863
-2.7569078388645125,-1.9875382094139507,0.15190183279860064,0.37520046383469124,-0.34314888626303613
-2.7569078388645125,-1.8593099378388571,0.10677381524058413,0.26373338797552576,-0.35975641388320756
-2.7569078388645125,-1.7310816662637638,5.9892574588238774e-2,0.14793581717710547,-0.3704567511334196
-2.7569078388645125,-1.60285339468867,1.202789951697397e-2,2.9709144350543122e-2,-0.3750741987718506
-2.7569078388645125,-1.4746251231135763,-3.603427333183032e-2,-8.900535180490153e-2,-0.37353293843593377
-2.7569078388645125,-1.3463968515384828,-8.350476440874711e-2,-0.20625838254439524,-0.36585827757777434
-2.7569078388645125,-1.2181685799633892,-0.12960410956268612,-0.3201246563448308,-0.3521762339164859
-2.7569078388645125,-1.0899403083882957,-0.17357535882070482,-0.42873449213840803,-0.3327114662307263
-2.7569078388645125,-0.9617120368132017,-0.2146965054856375,-0.5303045194240777,-0.307783585467763
-2.7569078388645125,-0.8334837652381082,-0.25229234146610113,-0.6231669611618635,-0.2778019067405556
-2.7569078388645125,-0.7052554936630151,-0.2857455441746895,-0.7057970186257517,-0.24325872838491672
-2.7569078388645125,-0.5770272220879211,-0.3145068129477917,-0.7768379085566175,-0.20472124843444778
-2.7569078388645125,-0.4487989505128276,-0.3381038885473012,-0.8351231415058266,-0.16282225124450975
-2.7569078388645125,-0.3205706789377345,-0.3561493076442505,-0.8796956755597353,-0.1182497171906011
-2.7569078388645125,-0.19234240736264052,-0.36834676495596036,-0.909823630941453,-7.173552604961238e-2
-2.7569078388645125,-6.411413578754699e-2,-0.3744959785705893,-0.9250123074565438,-2.4043439554124833e-2
-2.7569078388645125,6.411413578754699e-2,-0.3744959785705893,-0.9250123074565438,2.4043439554124833e-2
-2.7569078388645125,0.19234240736264052,-0.36834676495596036,-0.909823630941453,7.173552604961238e-2
-2.7569078388645125,0.32057067893773405,-0.35614930764425057,-0.8796956755597354,0.11824971719060093
-2.7569078388645125,0.4487989505128276,-0.3381038885473012,-0.8351231415058266,0.16282225124450975
-2.7569078388645125,0.5770272220879211,-0.3145068129477917,-0.7768379085566175,0.20472124843444778
-2.7569078388645125,0.7052554936630147,-0.28574554417468967,-0.7057970186257521,0.2432587283849166
-2.7569078388645125,0.8334837652381082,-0.25229234146610113,-0.6231669611618635,0.2778019067405556
-2.7569078388645125,0.9617120368132017,-0.2146965054856375,-0.5303045194240777,0.307783585467763
-2.7569078388645125,1.0899403083882957,-0.17357535882070482,-0.42873449213840803,0.3327114662307263
-2.7569078388645125,1.2181685799633897,-0.12960410956268598,-0.3201246563448304,0.35217623391648595
-2.7569078388645125,1.3463968515384828,-8.350476440874711e-2,-0.20625838254439524,0.36585827757777434
-2.7569078388645125,1.4746251231135767,-3.603427333183015e-2,-8.900535180490111e-2,0.37353293843593377
-2.7569078388645125,1.6028533946886698,1.2027899516973887e-2,2.9709144350542917e-2,0.3750741987718506
-2.7569078388645125,1.731081666263763,5.989257458823845e-2,0.1479358171771047,0.3704567511334197
-2.7569078388645125,1.859309937838857,0.10677381524058405,0.2637333879755256,0.35975641388320756
-2.7569078388645125,1.9875382094139509,0.1519018327986007,0.3752004638346914,0.34314888626303613
-2.7569078388645125,2.115766480989044,0.19453562646161687,0.48050675845066754,0.32090686341728875
-2.7569078388645125,2.243994752564138,0.23397515051636128,0.5779231453772108,0.2933955587461784
-2.7569078388645125,2.372223024139231,0.26957280906821895,0.6658500502342074,0.26106670711181407
-2.7569078388645125,2.500451295714324,0.30074408954791904,0.7428437156747766,0.22445114736425248
-2.7569078388645125,2.628679567289419,0.32697716039176183,0.8076399078409898,0.18415010598225617
-2.7569078388645125,2.756907838864512,0.3478412753017431,0.8591746750488637,0.1408253249511363
-2.7569078388645125,2.885136110439606,0.3629938460878609,0.8966018178456014,9.518819597764469e-2
-2.7569078388645125,3.013364382014699,0.37218606795672254,0.9193067835812093,4.79880794578202e-2
-2.7569078388645125,3.141592653589793,0.37526700487937403,0.9269167573460217,4.595695363511396e-17
-2.628679567289419,-3.141592653589793,0.49071755200393774,0.8713187041233894,-6.009556793470473e-17
-2.628679567289419,-3.0133643820146996,0.4866887676852949,0.8641651896069892,-6.275156773903255e-2
-2.628679567289419,-2.885136110439606,0.47466856725649675,0.8428221065683786,-0.12447275647065086
-2.628679567289419,-2.7569078388645125,0.45485432207626775,0.8076399078409898,-0.18415010598225617
-2.628679567289419,-2.628679567289419,0.427571381502673,0.7591962841552626,-0.24080371584473734
-2.628679567289419,-2.500451295714325,0.393267730665653,0.6982866784728199,-0.2935033353504261
-2.628679567289419,-2.3722230241392315,0.35250663456357645,0.6259112248350309,-0.3413836382039984
-2.628679567289419,-2.243994752564138,0.3059573892675379,0.5432583261897005,-0.3836584311563212
-2.628679567289419,-2.1157664809890444,0.2543843320983749,0.4516851408475223,-0.419633563275867
-2.628679567289419,-1.9875382094139507,0.19863429122899098,0.3526952979801373,-0.4487183238878191
-2.628679567289419,-1.8593099378388571,0.1396226807891685,0.24791420807070652,-0.47043514202702086
-2.628679567289419,-1.7310816662637638,7.831846979086536e-2,0.1390623737187131,-0.4844274281400204
-2.628679567289419,-1.60285339468867,1.572827168382696e-2,2.792713903484491e-2,-0.49046542927568004
-2.628679567289419,-1.4746251231135763,-4.7120184209428345e-2,-8.366665849988802e-2,-0.4884500016222816
-2.628679567289419,-1.3463968515384828,-0.10919492798067253,-0.19388665181514222,-0.4784142384461745
-2.628679567289419,-1.2181685799633892,-0.1694766940533308,-0.3009230316678776,-0.4605229267012567
-2.628679567289419,-1.0899403083882957,-0.2269756574950695,-0.4030182636600927,-0.4350698412317478
-2.628679567289419,-0.9617120368132017,-0.2807476869158201,-0.49849594690505067,-0.4024729209973685
-2.628679567289419,-0.8334837652381082,-0.3299098470791015,-0.5857883404834918,-0.36326740652717693
-2.628679567289419,-0.7052554936630151,-0.3736548966741938,-0.6634621057061864,-0.31809705128487886
-2.628679567289419,-0.5770272220879211,-0.4112645431961435,-0.7302418414955859,-0.2677035512547504
-2.628679567289419,-0.4487989505128276,-0.4421212372888343,-0.7850310264362531,-0.21291436631408328
-2.628679567289419,-0.3205706789377345,-0.4657183128883437,-0.8269300236261911,-0.15462913336487447
-2.628679567289419,-0.19234240736264052,-0.48166830666570437,-0.8552508526899016,-9.380489432076715e-2
-2.628679567289419,-6.411413578754699e-2,-0.4897093201640532,-0.86952848639713,-3.1440381505289314e-2
-2.628679567289419,6.411413578754699e-2,-0.4897093201640532,-0.86952848639713,3.1440381505289314e-2
-2.628679567289419,0.19234240736264052,-0.48166830666570437,-0.8552508526899016,9.380489432076715e-2
-2.628679567289419,0.32057067893773405,-0.46571831288834376,-0.8269300236261911,0.15462913336487424
-2.628679567289419,0.4487989505128276,-0.4421212372888343,-0.7850310264362531,0.21291436631408328
-2.628679567289419,0.5770272220879211,-0.4112645431961435,-0.7302418414955859,0.2677035512547504
-2.628679567289419,0.7052554936630147,-0.373654896674194,-0.6634621057061866,0.3180970512848787
-2.628679567289419,0.8334837652381082,-0.3299098470791015,-0.5857883404834918,0.36326740652717693
-2.628679567289419,0.9617120368132017,-0.2807476869158201,-0.49849594690505067,0.4024729209973685
-2.628679567289419,1.0899403083882957,-0.2269756574950695,-0.4030182636600927,0.4350698412317478
-2.628679567289419,1.2181685799633897,-0.1694766940533306,-0.30092303166787726,0.4605229267012568
-2.628679567289419,1.3463968515384828,-0.10919492798067253,-0.19388665181514222,0.4784142384461745
-2.628679567289419,1.4746251231135767,-4.712018420942813e-2,-8.366665849988764e-2,0.4884500016222816
-2.628679567289419,1.6028533946886698,1.572827168382685e-2,2.7927139034844714e-2,0.49046542927568004
-2.628679567289419,1.731081666263763,7.831846979086494e-2,0.13906237371871236,0.4844274281400205
-2.628679567289419,1.859309937838857,0.1396226807891684,0.24791420807070633,0.47043514202702086
-2.628679567289419,1.9875382094139509,0.19863429122899107,0.3526952979801375,0.44871832388781907
-2.628679567289419,2.115766480989044,0.2543843320983747,0.4516851408475219,0.4196335632758671
-2.628679567289419,2.243994752564138,0.3059573892675379,0.5432583261897005,0.3836584311563212
-2.628679567289419,2.372223024139231,0.3525066345635763,0.6259112248350306,0.3413836382039986
-2.628679567289419,2.500451295714324,0.3932677306656528,0.6982866784728194,0.2935033353504265
-2.628679567289419,2.628679567289419,0.427571381502673,0.7591962841552626,0.24080371584473734
-2.628679567289419,2.756907838864512,0.4548543220762677,0.8076399078409897,0.1841501059822564
-2.628679567289419,2.885136110439606,0.47466856725649675,0.8428221065683786,0.12447275647065086
-2.628679567289419,3.013364382014699,0.4866887676852949,0.8641651896069892,6.275156773903277e-2
-2.628679567289419,3.141592653589793,0.49071755200393774,0.8713187041233894,6.009556793470473e-17
-2.500451295714325,-3.141592653589793,0.5981105304912161,0.8014136218679565,-7.324741467023932e-17
-2.500451295714325,-3.0133643820146996,0.5932000513037122,0.7948340271105583,-7.648467701283093e-2
-2.500451295714325,-2.885136110439606,0.5785492436737021,0.7752032796023776,-0.15171347774364413
-2.500451295714325,-2.7569078388645125,0.5543986734574269,0.742843715674777,-0.22445114736425217
-2.500451295714325,-2.628679567289419,0.5211448923501594,0.6982866784728199,-0.2935033353504261
-2.500451295714325,-2.500451295714325,0.47933392651833034,0.642263793315516,-0.3577362066844839
-2.500451295714325,-2.3722230241392315,0.42965231086497213,0.5756949544283125,-0.4160950593949336
-2.500451295714325,-2.243994752564138,0.3729158161455903,0.49967322030534217,-0.4676216427336873
-2.500451295714325,-2.1157664809890444,0.3100560540349121,0.41544686571916994,-0.5114698916268519
-2.500451295714325,-1.9875382094139507,0.24210518008894283,0.3243988850835373,-0.5469198190398521
-2.500451295714325,-1.8593099378388571,0.1701789457792722,0.2280242837233244,-0.5733893381446323
-2.500451295714325,-1.7310816662637638,9.545837788475696e-2,0.12790552992844628,-0.5904438201692815
-2.500451295714325,-1.60285339468867,1.917038606446306e-2,2.5686570868281963e-2,-0.5978032309904517
-2.500451295714325,-1.4746251231135763,-5.74323829650154e-2,-7.695416097539597e-2,-0.595346729285921
-2.500451295714325,-1.3463968515384828,-0.1330921138540121,-0.17833130762337032,-0.5831146507457643
-2.500451295714325,-1.2181685799633892,-0.20656647591305602,-0.27678025913040405,-0.5613078457614367
-2.500451295714325,-1.0899403083882957,-0.276649022148446,-0.37068448643451984,-0.5302843814678994
-2.500451295714325,-0.9617120368132017,-0.3421889990885338,-0.4585020847195068,-0.49055366229116193
-2.500451295714325,-0.8334837652381082,-0.40211024212391316,-0.5387910914493736,-0.4427680655416918
-2.500451295714325,-0.7052554936630151,-0.4554288461005553,-0.6102331633533251,-0.3877122293970112
-2.500451295714325,-0.5770272220879211,-0.5012693210152368,-0.6716552235858219,-0.32629016916451437
-2.500451295714325,-0.4487989505128276,-0.5388789675371863,-0.7220487236159502,-0.2595104333751151
-2.500451295714325,-0.3205706789377345,-0.5676402363102884,-0.7605862035664189,-0.18846954344424982
-2.500451295714325,-0.19234240736264052,-0.5870808680964369,-0.7866348790818678,-0.11433398882055128
-2.500451295714325,-6.411413578754699e-2,-0.5968816482591687,-0.7997670316304873,-3.832107326135323e-2
-2.500451295714325,6.411413578754699e-2,-0.5968816482591687,-0.7997670316304873,3.832107326135323e-2
-2.500451295714325,0.19234240736264052,-0.5870808680964369,-0.7866348790818678,0.11433398882055128
-2.500451295714325,0.32057067893773405,-0.5676402363102884,-0.760586203566419,0.18846954344424957
-2.500451295714325,0.4487989505128276,-0.5388789675371863,-0.7220487236159502,0.2595104333751151
-2.500451295714325,0.5770272220879211,-0.5012693210152368,-0.6716552235858219,0.32629016916451437
-2.500451295714325,0.7052554936630147,-0.4554288461005555,-0.6102331633533253,0.387712229397011
-2.500451295714325,0.8334837652381082,-0.40211024212391316,-0.5387910914493736,0.4427680655416918
-2.500451295714325,0.9617120368132017,-0.3421889990885338,-0.4585020847195068,0.49055366229116193
-2.500451295714325,1.0899403083882957,-0.276649022148446,-0.37068448643451984,0.5302843814678994
-2.500451295714325,1.2181685799633897,-0.20656647591305577,-0.2767802591304037,0.5613078457614368
